dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,table1_oid,kic_1,kpmag,q,teff_1,e_teff_1,e_teff_2,logg,e_logg,e_logg_2,mass,e_mass,e_mass_2,prot,e_prot,sph,e_sph,fl1,dmk,fl2,fl3,fl4,fl5,m17,simbad,col_ra,col_de,Name,LAMOST,Date,SpT,KTime,Teff_2,e_Teff_2a,Rstar,e_Rstar,EWHa,e_EWHa,ActHa,EWCaH,e_EWCaH,ActCaH,EWHeI,e_EWHeI,ActHeI,Nfl,Per,KIC_2,_RA,_DE,recno,Separation
1.4898200374698084E-4,"1,6357214584098E+018",Gaia DR2 2127866784313114240,"2,12786678431311E+018",1110602297,2015.5,290.01702037603036,0.0315089814768352,47.38108897285115,0.03399921018082513,6.09725860793965,0.033707492915935146,180.88733,-28.488606218448574,0.0734698363423574,-1.3126059863910537,0.0660043747414071,0.060813714,0.089113444,-0.36513388,-0.016616402,0.36928552,0.01432283,-0.4486562,0.048336145,-0.1120772,0.013541722,206,0,205,1,4.9569616,315.51813,0.1812419559339397,3.9957479044985744,31,false,11.095739,1.3394033431309351,0.008593327767601269,0.017456539,24,15,0.077505454,0,27,false,231,14296.310111450426,9.13086899630474,1565.7119,15.300305,25,3171.318464297617,13.956473824841895,227.2292,16.598288,26,17198.721326030623,43.26646538897185,397.50696,14.17318,1.4248459,0,2.425108,1.2979822,1.1271257,,,0,,,,NOT_AVAILABLE,78.83611455366922,15.097372834899984,308.53663998024564,68.15940887226915,100001,3369.0,3342.0,3754115,647,0.3272,1.0536,355,157,0.6151,200111,0.587763,0.47335738,0.59729844,0.04009621,0.039572068,0.04062035,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2127866784313114240,1123,10269616,15.39, 1-17,3348,43,37,4972,44,44,263,48,32,43.32,3.05,7101.2,144.4,,,0,0,,0,M17,Simbad,290.01724,47.38108,KIC 10269616,J192004.13+472251.8,2015-09-14T12:43:00,M3,1415.19,3348,43,277,37,-96,27,N,-1059,595,N,-614,82,N,4,42.378005,KIC,290.01721,47.38106,546,0.47385456270583326
8.567693461144559E-5,"1,6357214584098E+018",Gaia DR2 2079122650719388032,"2,07912265071939E+018",237340561,2015.5,299.3792362174558,0.9585493017241444,44.48041649108159,1.044902162845202,,,,,,,,-0.021328108,,,,,,,,,,229,0,229,0,248.28302,153650.45,10.139146850287409,7072.462536252629,3,false,0.009669543,,,0.0010156981,26,16,1.8751281,0,30,true,247,6712.117831605371,54.738410216702604,122.62172,16.121218,25,2243.978836278138,10.987597750038427,204.22833,16.97384,24,8998.754135727277,13.301038759724921,676.5452,14.876464,1.6749904,0,2.0973768,0.852623,1.2447538,,,0,,,,NOT_AVAILABLE,79.2434203213559,7.986113388108187,320.19198685453864,62.89305215643321,132001,4012.71,3572.75,4257.9053,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2079122650719388032,735,8455430,15.93, 4-17,3516,63,63,5006,45,55,269,53,43,24.54,2.05,713.1,31.2,,,,,,0,M17,Simbad,299.37933,44.48047,KIC 8455430,J195731.03+442849.6,2015-09-18T12:28:00,M0,1203765,3516,63,0.27,42,-109,97,N,-998,803,N,-418,124,N,1,19.532507,KIC,299.37929,44.48044,187,0.16200717110108215
1.958339731582601E-4,"1,6357214584098E+018",Gaia DR2 2085437970633448960,"2,08543797063345E+018",454328297,2015.5,299.9463861500786,0.028482673309990377,47.05738922530287,0.03370260356114211,5.148645810885863,0.032057366038383384,160.60727,28.08204983793785,0.056632726215653684,35.97080478554394,0.059284244783353604,0.35455313,0.15455748,-0.34246436,-0.2799702,0.26751634,-0.33714476,-0.46447816,-0.25340885,0.053288464,0.25851664,177,0,176,1,1.7767255,205.25296,0.08467209790953655,0.847795131555904,31,false,17.499706,1.3982971418334245,0.008326757032594546,-0.045515027,20,13,0.07383539,0,22,false,185,16721.61370306424,6.156702564906338,2716.0015,15.13017,21,4663.552753502657,14.429997228236441,323.1846,16.179596,21,18177.853517649502,43.4650877520923,418.21735,14.113064,1.365981,0,2.0665321,1.0494261,1.017106,,,0,,,,NOT_AVAILABLE,81.69084038419594,8.954333474692769,323.6345063704616,65.01830109732785,100001,3800335,3627.0,4249.89,71,0.0219,0.2871,0.0407,0.0109,0.1429,200111,0.5027891,0.40204456,0.5519942,0.047506597,0.046799842,0.04821335,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2085437970633448960,1081,10099790,15151, 1-17,3628,43,49,4842,38,28,427,28,34,17.84,1.39,735.7,32.3,,,0,0,,0,M17,Simbad,299.9462,47.05724,KIC 10099790,J195947.08+470326.0,2015-09-18T13:49:00,M0,1131112,3628,43,0.41,26,-5,0.05,N,-2442,609,N,-194,66,N,1,17.375014,KIC,299.94617,47.05722,195,0.8075681842196567
9.593669508647285E-5,"1,6357214584098E+018",Gaia DR2 2130465651843853696,"2,13046565184385E+018",442069063,2015.5,287.7021812309017,0.03960700506588012,47.07838608505741,0.04230116812793229,4.997347801572881,0.04492203187070065,111.24492,-0.06407169562223203,0.0925354806172021,-19.924544375948003,0.08066960994414625,-0.008712101,-0.16685273,0.0392921,-0.108227804,0.34923485,-0.1484917,-0.16751459,-0.07154382,-0.056980293,0.030253291,204,0,204,0,6.700776,363.85016,0.2490457815970581,4.9339641129962155,31,false,6.1995254,1.3435588743201867,0.011714044959180589,-0.08199525,23,15,0.09119148,0,25,false,220,8954.098728388786,7.4229660764217185,1206.2697,15.808311,23,2131.778498461372,12.553108899298657,169.82076,17.029533,22,10506.345705102745,29.953697207804105,350.7529,14.708291,1.4114345,0,2.3212423,1.2212219,1.1000204,,,0,,,,NOT_AVAILABLE,77.90549071412507,16.424106312353167,304.2668464876854,68.42202412309686,100001,3497.3333,3434.0,3912.93,0.24,7,571,142,28,0.2841,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2130465651843853696,1073,10065745,15834, 1-17,3411,40,45,4995,31,54,294,39,47,2.05,0.14,7363.8,699.7,1,,0,0,,2,M17,Simbad,287.70221,47.07848,KIC 10065745,J191048.53+470442.5,2015-09-14T12:43:00,M2,1415.19,3411,40,286,0.04,2308,123,Y,15368,9034,N,412,138,N,121,1.770096,KIC,287.70221,47.07847,468,0.31021788614496015
3.44588978331933E-5,"1,6357214584098E+018",Gaia DR2 2053592712276097536,"2,0535927122761E+018",1492756188,2015.5,292.0742882505388,0.03588726163708185,41.07011389285433,0.034249407654888334,14.117021423244633,0.0368261239101015,383.3426,-0.5140749054939127,0.07795634004569602,10.126651713378845,0.06554027842124929,-0.023993215,-0.027268255,-0.46233648,0.038060643,0.2138043,0.012211198,-0.35746,-0.018992577,-0.16905445,-0.106166445,231,0,230,1,19.65474,950762,0.32233640141427733,23.915971578107058,31,false,7.9648557,1.3008399296690776,0.009161944032539941,-0.10720207,26,14,0.08286683,0,28,false,247,45297.30127975617,31.987087677466626,1416112,14.048185,26,9072.999559634245,40.75378742478076,222.62961,15.457011,25,56757.71817641899,89.85065398443736,631.6895,12.876858,1.4533033,0,2.5801535,1.4088259,1.1713276,,,0,,,,NOT_AVAILABLE,73.61700207342282,11.076934355048024,306.7324573613784,61.72369749435153,100001,3634175,3282.0,4219967,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2053592712276097536,297,5791720,14067, 1-17,3694,117,147,4686,75,0.02,567,36,67,0.76,0.05,7366.9,1108.1,1,,0,0,,2,M17,Simbad,292.07428,41.07008,KIC 5791720,J192817.82+410412.2,2012-06-15T19:06:00,M3,1415189,3694,117,566,32,3344,196,Y,11182,7021,N,0.0,46,N,110,0.765693,KIC,292.07425,41.07006,521,0.22004310023089346
4.440674885811102E-5,"1,6357214584098E+018",Gaia DR2 2129525049706113920,"2,12952504970611E+018",960990055,2015.5,290.3770999837288,1.0046767464155417,48.659444316599576,1.10872418830099,,,,,,,,-0.29801282,,,,,,,,,,153,0,151,2,301.35355,302994.72,8.302170918481083,9602.018867285768,3,false,0.0136677865,,,0.12917033,18,13,2.3164687,0,22,true,170,23144.416989256075,47.23445052259426,489.99017,14.77725,18,6901.97538492837,20.87985858940637,330.5566,15.753955,19,24799.7135848798,39.189761217774816,632.81104,13.775804,1.3697337,0,1.9781513,0.9767046,1.0014467,,,0,,,,NOT_AVAILABLE,80.14910540164622,15.393093796738773,310.4829416973163,69.25162957643285,130001,3800.0,3698.0,4039.5,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129525049706113920,1310,11081359,14787, 1-17,3682,44,51,4824,33,0.03,459,25,33,17.72,1.48,746.0,29.4,,,,,,0,M17,Simbad,290.37714,48.65948,KIC 11081359,J192130.51+483934.1,2015-09-13T12:48:00,M0,1415.19,3682,44,434,26,-207,17,N,-2209,269,N,-173,22,N,3,16.117204,KIC,290.37712,48.65947,201,0.10399220071507016
6.391499059997981E-5,"1,6357214584098E+018",Gaia DR2 2133303834950848512,"2,13330383495085E+018",374359096,2015.5,288.5396207809798,0.04934290352723029,50.649158707553084,0.05873887606572092,3.791349326532913,0.05760924725609697,65.81147,12.998536264042412,0.10520640884919781,-1.3356811958108277,0.10927885955891994,0.09276646,0.007029192,-0.065365836,-0.080135785,0.3468284,-0.16946512,-0.30225408,-0.19832917,-0.014921626,0.20027123,184,0,183,1,7.3067207,353.4637,0.3563900211493505,8.678608490973254,31,false,4.112193,1.3549976484202746,0.015521540628167413,0.030180993,21,15,0.11394028,0,24,false,209,7400.3326022689835,10.314335395491515,717.4803,16.015238,20,1611.2513677660122,17.7988414697583,90.525635,17.33348,23,9062.106034281123,40.869745888310824,221.7314,14.868847,1.4422808,0,2.464634,1.318243,1.1463909,,,0,,,,NOT_AVAILABLE,81.57744361255044,17.262471023797705,309.56996944252444,71.54940737839392,100001,3391.3333,3351.6667,4251.2266,,,,,,,200111,0.6646915,0.4229924,0.6805177,0.05265224,0.0509258,0.05437868,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2133303834950848512,1520,12105867,16008, 9- 9,3364,43,40,4958,48,0.04,278,52,34,1.15,0.08,7708.9,984.3,,,0,0,,2,M17,Simbad,288.53952,50.64916,KIC 12105867,J191409.48+503856.9,2015-09-15T12:14:00,M3,97389,3364,43,0.29,0.04,3431,162,Y,6759,4692,N,-46,0.21,N,4,1.166591,KIC,288.5395,50.64914,558,0.28380633454773097
1.0839391214847206E-4,"1,6357214584098E+018",Gaia DR2 2130192457564012160,"2,13019245756401E+018",592213154,2015.5,290.77266085041776,0.025974033028993662,50.94792775408065,0.029294611849896134,5.754526893770837,0.02883096582216451,199.59535,17.210581205385644,0.059390780704682615,-15.937853479516328,0.0628719287661528,0.056375075,-0.073823616,0.07052437,-0.112937704,0.18056533,-0.14211647,-0.21817,-0.10903311,-0.12958871,0.067278676,191,0,189,2,2.776178,241.75905,0.15300922081441537,2.878269380965973,31,false,13.914532,1.364406443369754,0.007694991795632989,0.12349405,22,17,0.069416404,0,24,false,202,16770.208645645034,7.476279001380985,2243.1223,15.12702,19,4597.377059489765,19.59350040839144,234.63786,16.195112,20,18435.20669403308,36.51315022917094,504.89224,14.0978,1.3734226,0,2.097312,1.0680923,1.0292196,,,0,,,,NOT_AVAILABLE,82.43386173077224,16.07586301399994,313.9784217625996,71.22888047449227,100001,3714.25,3581.75,4271.69,0.2498,83,0.5377,151,0.0525,0.26,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2130192457564012160,1539,12257167,15156, 1-17,3594,43,48,4861,35,28,0.41,31,37,37.97,2.74,804.3,22.5,,,0,0,,0,M17,Simbad,290.77252,50.94799,KIC 12257167,J192305.40+505652.7,2015-09-13T12:48:00,M1,1415.19,3594,43,393,29,-109,26,N,-2926,565,N,-317,39,N,4,27.058641,KIC,290.7725,50.94797,400,0.39525486450242003
9.934750694288013E-5,"1,6357214584098E+018",Gaia DR2 2077198569786571776,"2,07719856978657E+018",1663264235,2015.5,296.6038824561624,0.03922988531703196,42.49043857281889,0.04604569555956415,3.3026723808922824,0.049057400422702555,67.32262,12.602075207040603,0.08182899527612103,3.2690511569468974,0.08444941649337602,0.18548174,0.15114248,-0.19915758,-0.19356133,0.40105298,-0.29062337,-0.41886902,-0.33575222,-0.076662935,0.14399073,200,0,199,1,4.6323156,299408,0.23353958484333848,4.599887522512925,31,false,7.0267835,1.3648186659285457,0.011791046804496424,0.042632744,23,14,0.09212548,0,26,false,223,9862.72901251879,4.9164748752238685,2006057,15.703373,24,2876.0487617976987,13.95279808574592,206.12703,16.704397,24,10606.905514581988,25.12350695467396,422.1905,14.697948,1.3670613,0,2.0064487,1.0010242,1.0054245,,,0,,,,NOT_AVAILABLE,76.487641465962,8.747404353312934,314.48338774725937,61.88342608883235,100001,3743.25,3666.5,4325.5176,0.3413,0.1864,0.6597,0.1757,0.0976,0.3144,200111,0.6327366,0.4738539,0.6595037,0.07081674,0.06849853,0.07313495,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2077198569786571776,474,6966565,13673, 1-17,3690,116,141,4856,105,76,435,64,119,20.79,2.3,847.5,27.2,,,,,,0,M17,Simbad,296.60376,42.49048,KIC 6966565,J194624.90+422925.7,2015-10-08T11:52:00,M0,1415.19,3690,116,408,77,-228,16,N,-4784,644,N,-8,18,N,1,14.543487,KIC,296.60375,42.49047,275,0.369372190791386
2.040294628976113E-5,"1,6357214584098E+018",Gaia DR2 2130790110852823040,"2,13079011085282E+018",418874046,2015.5,288.1388184018822,0.03172712611819902,47.014603574502004,0.03708388284703906,3.092710719271355,0.03612453049248299,85.61248,9.841146779468346,0.07328354550973276,0.6575041427706128,0.08142840161263645,-0.04480757,-0.059130147,0.15929163,-0.072426654,0.07686617,-0.09483597,-0.34418288,-0.18663092,0.035427883,-0.027006997,219,0,219,0,0.76470304,229.51413,0.04872264275312507,0.16125017128726138,31,false,7.848966,1.3555487650674163,0.009240742557081356,0.08369848,25,16,0.084755935,0,27,false,235,6886.990086249324,5.00863966019083,1375.0221,16.093292,24,1910.6322739627,13.67389669629414,139.72844,17.148445,24,7551.828920343596,13.897897172059102,543.3793,15.06679,1.3739618,0,2.0816555,1.0551529,1.0265026,,,0,,,,NOT_AVAILABLE,77.96300412900467,16.1248706095845,304.9700946456712,68.2631791324802,100001,3617.0,3533.0,3834.5066,307,0.0359,0.4655,0.1633,0.0289,0.2575,200111,0.6323847,0.5626773,0.6628131,0.06166681,0.05999004,0.06334358,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2130790110852823040,1074,10066588,16113, 8- 8,3533,47,57,4.99,36,59,311,41,0.05,19.39,1.91,849.1,86.0,,,0,0,,0,M17,Simbad,288.13879,47.01461,KIC 10066588,J191233.30+470052.5,2015-09-15T12:14:00,M0,66961,3533,47,295,41,-161,85,N,1024,0.91,N,-226,119,N,0,9.923351,KIC,288.13875,47.01458,100,0.18812500302269175
6.421889005779113E-5,"1,6357214584098E+018",Gaia DR2 2100687440986169600,"2,10068744098617E+018",806069908,2015.5,286.4372565009791,1.6191184185140493,39.96948190228009,1.6709112624585591,,,,,,,,-0.22889175,,,,,,,,,,177,0,177,0,309.44247,306327.2,14.651525793569466,14684.863090893823,3,false,0.0045645046,,,-0.07624928,20,14,3.4937599,0,23,true,180,8387.046505281596,88.69496210770556,94.56058,15.879343,15,2936.7565932546913,17.91224326865805,163.95247,16.681719,17,11174.272870775372,25.669836163746208,435.30753,14.641372,1.682479,0,2.040347,0.8023758,1.2379713,,,0,,,,NOT_AVAILABLE,70.74154045550327,14.498272864415332,297.37106490523826,61.855827813309695,132001,4003955,3659.0,4364.3467,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2100687440986169600,188,4819766,15675, 1-17,3635,58,65,4849,0.04,0.04,434,32,44,11.13,0.75,8497.9,341.2,,,,,,0,M17,Simbad,286.43732,39.96944,KIC 4819766,J190544.95+395809.9,2017-06-03T18:04:00,M0,1415189,3635,58,411,34,866,135,Y,1.43,786,N,-192,182,N,50,10.653786,KIC,286.43729,39.96942,303,0.2412538946022092
7.519543157356561E-5,"1,6357214584098E+018",Gaia DR2 2133081149487575168,"2,13308114948757E+018",151171645,2015.5,289.99572890034534,0.038264476304607574,50.58481195195775,0.043033821879055044,6.57485840520785,0.04258966622081806,154.37685,-15.710906856663676,0.08687309725793377,-10.491360851503268,0.07842998934672075,-0.13363592,-0.07769912,-0.21187481,0.06846922,0.36571133,0.08033741,-0.37192082,0.07168185,-0.22514792,-0.20378925,203,0,203,0,8.298383,412.21088,0.26589975510493336,6.718657132770494,31,false,6.563247,1.315143571436516,0.010396771954656055,0.02759128,23,15,0.09231453,0,25,false,220,10869.19606259632,7.454744236433719,1458024,15.597872,22,2150.13616150574,12.624572089086456,170.31358,17.020224,22,13678.175083105016,30.41969975662467,449.6486,14.421849,1.4562541,0,2.5983744,1.4223518,1.1760225,,,0,,,,NOT_AVAILABLE,81.88448550859124,16.384215339109634,312.12030050445276,71.11188670416449,100001,3689.2136,3478.5,4091.21,0.6955,0.5436,1007,0.3982,0.2976,0.5631,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2133081149487575168,1516,12059261,15633, 2- 3,3274,42,36,5044,44,0.04,202,38,26,54.08,4.7,8859.9,341.7,,,0,0,,0,M17,Simbad,289.99582,50.58486,KIC 12059261,J191958.99+503505.5,2015-09-13T12:48:00,M3,177954,3274,42,224,32,-144,28,N,-1.64,602,N,-946,113,N,1,55.107408,KIC,289.99579,50.58486,584,0.22231604097056332
7.553341562184946E-5,"1,6357214584098E+018",Gaia DR2 2079248338644371584,"2,07924833864437E+018",553488430,2015.5,299.0095401836097,0.033942446927914406,45.50360478056693,0.03810213244230822,3.641146091593097,0.037552781131726796,96.960754,-1.9182373247031732,0.0766055797952423,-21.64705372233579,0.07084063152025992,-0.13977057,-0.05109331,-0.34783712,0.12774633,0.32783258,0.099209026,-0.4397664,-0.06888276,-0.1692624,-0.18934853,218,0,217,1,4.1639266,308.96103,0.18296029418095267,3.064882430121743,31,false,8.455829,1.383548700038851,0.00863933963399774,-0.03364909,25,15,0.084555484,0,27,false,231,10397.527181967598,4.517808809212274,2301.4536,15.646041,26,2923.0198299878293,18.82267338016685,155.2925,16.68681,24,11295.95094697025,20.685559321667846,546.07904,14.629613,1.3675339,0,2.0571966,1.0407686,1.016428,,,0,,,,NOT_AVAILABLE,80.00276474013626,8.72830532920358,320.65683065939857,63.928421646290744,100001,3766.76,3671.6667,4107.29,469,0.3294,1.03,0.25,0.1876,0.5397,200111,0.5772467,0.48549712,0.6075344,0.060435135,0.05899586,0.06187441,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2079248338644371584,866,9176383,15666, 1-17,3677,91,100,4787,71,38,471,0.05,67,38.77,6.8,931.2,27.4,,,0,0,,0,M17,Simbad,299.00955,45.50368,KIC 9176383,J195602.29+453013.2,2015-09-18T12:28:00,M0,1415.19,3677,91,459,46,-296,65,N,-2832,754,N,-257,94,N,0,22.20003,KIC,299.00954,45.50367,169,0.23479041610167464
6.263351990266342E-5,"1,6357214584098E+018",Gaia DR2 2128483094941130496,"2,12848309494113E+018",182418122,2015.5,292.7390126894215,0.021134108708672706,47.490730548191955,0.021642695444579068,3.954817924290126,0.023762366287647115,166.43199,16.509333052988982,0.04706179026002659,2.6106007453897804,0.04644050820161798,-0.04876878,-0.22224222,-0.08173818,0.030232215,0.1484442,-0.017068349,-0.2547578,-0.18286036,-0.04642843,0.077650785,214,9,214,0,1.7699621,246.57056,0.022494776506223665,0.07578118376340694,31,false,24.464613,1.3830685466195793,0.005917079396789838,0.002632876,24,16,0.0540082,0,27,false,237,19768.00215114204,7.313496711163394,2702948,14.948459,26,5750.6686265023445,21.777947431983073,264.05927,15.952092,25,21095.476008946393,26.841721935568472,785.92114,13.951447,1.3580606,0,2.0006456,1.0036335,0.99701214,,,0,,,,NOT_AVAILABLE,79.73389177723445,13.47109040203324,313.15855552635173,67.55239912482669,100001,3687.3333,3667.5,3866.7832,1.4825,1.2446,1.6231,0.7285,0.6252,0.8343,200111,0.78612375,0.71485186,0.79464924,0.10292624,0.10136702,0.10448546,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2128483094941130496,1143,10341831,14.96, 1-17,3682,58,65,4786,28,39,512,24,36,25.76,2.47,934.0,29.8,,,0,0,,0,M17,Simbad,292.73892,47.49073,KIC 10341831,J193057.34+472926.6,2015-09-14T12:43:00,M0,1415.19,3682,58,0.48,31,-118,25,N,-2434,454,N,-278,32,N,3,14.661044,KIC,292.73892,47.49072,156,0.22864740171152934
8.186016143983925E-5,"1,6357214584098E+018",Gaia DR2 2131595464462338944,"2,13159546446234E+018",1605852581,2015.5,284.9381210113445,0.04212382314546487,48.534661534791354,0.04815924656728641,6.274573456104618,0.048435716236345974,129.54436,1.9932124273962333,0.1019792015497698,15.190047231807597,0.09535649596281265,-0.14118426,-0.24454725,-0.14009953,0.04424326,0.37594357,0.0067329933,-0.44185248,0.056052,-0.29595873,-0.18937835,204,0,204,0,4.9138227,313.10593,0.2519566797344503,4.549643880819921,31,false,5.635566,1.3424097327572375,0.012289567044934807,0.089954905,23,15,0.106265314,0,24,false,212,7956.6378044122785,5.465515718360006,1455.7891,15.936542,23,1766.897277772677,17.142746735893923,103.06967,17.23336,21,9613.154611307256,14.562657484287076,660.12366,14.804755,1.4302589,0,2.428605,1.2968187,1.1317863,,,0,,,,NOT_AVAILABLE,78.62215574804505,18.682219612783392,300.57429333480707,70.39264438866387,100001,3358.0,3335.5,3539.05,0.3005,263,0.3775,163,0.1427,0.2246,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131595464462338944,1287,11017355,15944, 1-17,3329,50,45,5002,0.05,0.05,246,51,41,51.51,4.54,935.1,28.7,,,0,0,,0,M17,Simbad,284.93811,48.53458,KIC 11017355,J185945.14+483204.4,2015-09-15T12:14:00,M3,1110809,3329,50,259,43,25,114,N,-13771,31.09,N,-991,321,N,3,27.955466,KIC,284.93808,48.53456,566,0.37837323533969264
